,Instrument,RIC,Currency,Issuer Rating,Rating Source Description,Date,Fitchs Rating,Fitchs Rating Date,SP Rating,SP Rating Date,Moodys Rating,Moodys Rating Date,Duration,Total Duration,Modified Duration,Modified Duration,Mac. Duration,Macaulay Duration,Yield To Maturity,Yield to Maturity,Average Yield to Maturity,Yield to Maturity,Bond Grade,Par Value,Face Issued Total
307,SE0013361581=,SE0013361581=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-05-23,,,,,,2024-05-22,1.9703,,0.0472,,1.970293,,3.050014,,,3.000029,,2000000,500000000
308,SE0013361599=,SE0013361599=,SEK,,,,,,,,,2024-05-24,1.0347,,0.0556,,1.034654,,2.664571,,,2.614447,,2000000,2000000000
309,SE0013361607=,SE0013361607=,SEK,,,,,,,,,2024-05-24,2.8953,,0.0556,,2.895168,,3.064112,,,3.01415,,2000000,1000000000
310,SE0013361615=,SE0013361615=,SEK,,,,,,,,,2024-05-24,2.8267,,2.7291,0.283582677203899,2.826493,,3.625916,,,3.575904,,2000000,500000000
311,SE0013361623=,SE0013361623=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2024-05-31,1.0567,,0.1556,,1.05711,,2.530346,,,2.511791,,2000000,250000000
312,SE0013361631=,SE0013361631=,SEK,a3,Moody's Baseline Credit Assessments Rating,2025-11-18,,,,,Aaa,2024-05-31,2.2747,,2.21,0.23553633876512,2.274654,,2.944841,,,2.924887,Bond Grade: Investment Grade,2000000,500000000
313,SE0013361664=,SE0013361664=,SEK,,,,,,,,,2024-06-05,2.7188,,0.0861,,6.019274,,7.734844,,,7.71219,,2000000,300000000
314,SE0013361672=,SE0013361672=,SEK,,,,,,,,,2024-06-07,2.4851,,2.4072,0.253882483030198,2.485032,,3.287473,,,3.237375,,2000000,500000000
315,SE0013361680=,SE0013361680=,SEK,BBB-,Fitch Subordinated,2022-04-28,,,,,,2024-06-12,7.0159,,6.7761,0.659396172548081,7.01518,,3.55449,,,3.539507,,2000000,300000000
316,SE0013361706=,SE0013361706=,SEK,,,,,,,,,2024-06-18,2.96,,0.1222,,2.95703,,3.196769,,,3.146723,,2000000,400000000
317,SE0013361714=,SE0013361714=,SEK,BBB-,Fitch Subordinated,2022-04-28,,,,,,2024-06-19,2.69,,0.0389,,2.689957,,2.392724,,,2.372689,,2000000,3500000000
318,SE0013361730=,SE0013361730=,SEK,,,,,,,,,2024-06-24,1.1119,,0.1389,,1.109064,,3.26175,,,3.211899,,1250000,900000000
319,SE0013361748=,SE0013361748=,SEK,,,,,,,,,2024-06-20,2.4717,,0.1333,,2.468801,,3.588326,,,3.538209,,1250000,600000000
320,SE0013361789=,SE0013361789=,SEK,,,,,,,,,2024-06-24,0.1389,,0.1389,,0.136111,,3.615643,,,3.565039,,1250000,750000000
321,SE0013361797=,SE0013361797=,SEK,,,,,,,,,2024-06-24,1.1132,,0.1389,,1.110405,,3.926934,,,3.876989,,1250000,250000000
322,SE0013361805=,SE0013361805=,SEK,,,,,,,,,2024-07-05,2.9617,,2.8635,0.296038792315725,2.961509,,3.480116,,,3.43003,,2000000,350000000
323,SE0013361821=,SE0013361821=,SEK,Aaa,Moody's Long-term Mortgage Covered Bonds Rating,2022-03-28,,,,,,2024-08-27,0.5552,,0.0611,,0.55517,,2.72302,,,2.672721,,2000000,550000000
324,SE0013361839=,SE0013361839=,SEK,Aaa,Moody's Long-term Mortgage Covered Bonds Rating,2022-03-28,,,,,,2024-08-27,1.2789,,0.0611,,1.278875,,2.872884,,,2.822882,,2000000,500000000
325,SE0013361854=,SE0013361854=,SEK,,,,,,,,,2024-09-11,2.2639,,0.1028,,2.261006,,3.039305,,,2.989336,,2000000,560000000
326,SE0013361862=,SE0013361862=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2024-12-19,,,,,,2024-09-09,1.3793,,0.1583,,1.376553,,2.868301,,,2.818271,,2000000,600000000
327,SE0013361870=,SE0013361870=,SEK,BBB-,Fitch Subordinated,2022-04-28,,,,,,2024-09-16,0.3652,,0.1167,,0.362401,,2.37357,,,2.333773,,2000000,900000000
328,SE0013361920=,SE0013361920=,SEK,,,,,,,,,2024-10-16,0.448,,0.2,,0.445234,,2.904889,,,2.854461,,2000000,500000000
329,SE0013361938=,SE0013361938=,SEK,a3,Moody's Baseline Credit Assessments Rating,2025-11-18,,,,,Aaa,2025-10-22,3.4211,,0.0861,,3.41827,,2.472842,,,2.452889,Bond Grade: Investment Grade,2000000,7350000000
330,SE0013361946=,SE0013361946=,SEK,,,,,,,,,2024-10-25,3.0692,,0.2306,,6.386783,,7.409905,,,7.385796,,1250000,300000000
331,SE0013361953=,SE0013361953=,SEK,,,,,,,,,2024-11-01,1.4547,,0.25,,1.449307,,4.097012,,,3.924601,,2000000,500000000
332,SE0013361979=,SE0013361979=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2024-11-19,1.5031,,0.0389,,1.503055,,2.620333,,,2.570235,,2000000,1050000000
333,SE0013361987=,SE0013361987=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2024-11-19,3.3436,,0.0389,,3.343368,,2.977409,,,2.927412,,2000000,650000000
334,SE0013362001=,SE0013362001=,SEK,,,,,,,,,2024-11-28,2.4707,,0.0639,,2.470602,,2.698337,,,2.648244,,2000000,300000000
335,SE0013362019=,SE0013362019=,SEK,,,,,,,,,2024-12-10,1.5521,,0.1,,1.549293,,3.103114,,,3.052981,,2000000,1000000000
336,SE0013362027=,SE0013362027=,SEK,,,,,,,,,2024-12-10,1.5589,,0.1,,1.556051,,3.022256,,,2.972262,,2000000,300000000
337,SE0013362035=,SE0013362035=,EUR,,,,,,,,,2025-01-17,2.1001,,0.2028,,2.544301,,4.379451,,,4.347121,,100000,80000000
338,SE0013362092=,SE0013362092=,SEK,,,,,,,,,2025-01-24,3.5271,,3.408,0.335055604929945,3.526858,,3.543977,,,3.493871,,2000000,500000000
339,SE0013362118=,SE0013362118=,SEK,A3,Moody's Junior Senior Unsecured,2021-07-13,,,,,A3,2026-02-05,1.716,,0.2528,,2.654833,,2.661242,,,2.644217,Bond Grade: Investment Grade,2000000,650000000
340,SE0013362126=,SE0013362126=,SEK,A3,Moody's Junior Senior Unsecured,2021-07-13,,,,,A3,2026-02-05,3.554,,0.2528,,4.427833,,2.915753,,,2.890792,Bond Grade: Investment Grade,2000000,1000000000
341,SE0013362134=,SE0013362134=,SEK,,,,,,,,,2025-02-04,3.5843,,0.2528,,3.579381,,2.6125,,,2.562602,,2000000,750000000
342,SE0013362142=,SE0013362142=,SEK,WR,Moody's Corporate Family Rating,2023-09-04,,,,,,2025-02-25,3.5556,,0.0556,,3.555317,,3.353273,,,3.303218,,2000000,2000000000
343,SE0013362167=,SE0013362167=,SEK,,,,,,,,,2025-03-06,2.6985,,0.0944,,2.695592,,3.464454,,,3.41443,,2000000,550000000
344,SE0013362175=,SE0013362175=,SEK,,,,,,,,,2025-03-20,1.8216,,0.1333,,1.818834,,3.285054,,,3.234918,,2000000,950000000
345,SE0013362183=,SE0013362183=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,NR,2025-08-19,1.9303,,0.2306,,1.927484,,2.681093,,,2.631178,,2000000,500000000
346,SE0013362191=,SE0013362191=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,NR,2025-08-19,3.6725,,0.1444,,3.669432,,3.018109,,,2.968108,,2000000,900000000
347,SE0013362209=,SE0013362209=,SEK,,,,,,,,,2025-03-28,1.8366,,0.1528,,1.833735,,3.162071,,,3.112058,,2000000,800000000
348,SE0013362258=,SE0013362258=,SEK,,,,,,,,,2025-05-21,1.03,,0.0444,,1.030023,,2.261122,,,2.211155,,2000000,200000000
349,SE0013362266=,SE0013362266=,SEK,,,,,,,,,2025-05-21,3.8325,,0.0444,,3.832184,,2.495062,,,2.445065,,2000000,450000000
350,SE0013362274=,SE0013362274=,SEK,,,,,,,,,2025-05-23,1.0345,,0.0556,,1.03449,,2.757961,,,2.707781,,2000000,400000000
351,SE0013362282=,SE0013362282=,SEK,,,,,,,,,2025-05-28,3.818,,0.0639,,3.817689,,2.933072,,,2.882961,,2000000,750000000
352,SE0013362290=,SE0013362290=,SEK,BBB-,Fitch Subordinated,2022-04-28,,,,,,2025-05-30,3.9051,,0.1139,,3.902231,,2.47072,,,2.455738,,2000000,6550000000
353,SE0013362316=,SE0013362316=,SEK,,,,,,,,,2025-06-05,3.8079,,0.0861,,3.804748,,3.374002,,,3.323921,,2000000,500000000
354,SE0013362324=,SE0013362324=,SEK,WR,Moody's Corporate Family Rating,2017-07-25,,,,,,2025-06-12,1.9529,,0.1056,,2.030383,,3.064892,,,3.016839,,1250000,200000000
355,SE0013362332=,SE0013362332=,SEK,WR,Moody's Corporate Family Rating,2017-07-25,,,,,,2025-06-12,3.593,,0.1028,,3.808799,,3.406596,,,3.356609,,1250000,800000000
356,SE0013362340=,SE0013362340=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2025-06-27,2.3157,,0.1528,,2.312827,,2.757687,,,2.70769,,2000000,400000000
357,SE0013362365=,SE0013362365=,SEK,,,,,,,,,2025-08-27,3.1466,,0.3111,,3.146475,,3.504943,,,3.454879,,2000000,700000000
358,SE0013362373=,SE0013362373=,SEK,,,,,,,,,2025-09-10,3.761,,0.1,,7.03456,,6.794988,,,6.768205,,1250000,500000000
359,SE0013362381=,SE0013362381=,SEK,,,,,,,,,2025-09-17,1.82,,0.1194,,1.817167,,2.878076,,,2.827946,,2000000,900000000
360,SE0013362399=,SE0013362399=,SEK,,,,,,,,,2025-09-17,4.0741,,0.1194,,4.070929,,3.267235,,,3.217118,,2000000,1200000000
361,SE0013362407=,SE0013362407=,SEK,WR,Moody's Corporate Family Rating,2017-07-25,,,,,,2025-09-17,3.0375,,0.1194,,3.183649,,3.369425,,,3.31935,,1250000,1000000000
362,SE0013362415=,SE0013362415=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2025-09-16,4.0841,,0.1167,,4.080963,,3.098605,,,3.048554,,2000000,650000000
363,SE0013362431=,SE0013362431=,SEK,,,,,,,,,2025-10-06,2.3256,,0.1722,,2.322743,,3.578276,,,3.5283,,2000000,1300000000
364,SE0013362456=,SE0013362456=,SEK,,,,,,,,,2025-10-08,1.401,,0.1778,,1.398192,,2.940438,,,2.890558,,2000000,500000000
365,SE0013362472=,SE0013362472=,SEK,BBB-,Fitch Subordinated,2022-04-28,,,,,,2025-10-21,4.364,,4.2306,0.422887423309547,4.363854,,3.166834,,,3.151847,,2000000,6000000000
366,SE0013362498=,SE0013362498=,SEK,,,,,,,,,2025-11-11,4.2524,,0.2667,,4.252094,,2.998832,,,2.948747,,2000000,600000000
367,SE0013362506=,SE0013362506=,SEK,A3,Moody's Junior Senior Unsecured,2021-07-13,,,,,,2025-11-12,8.5104,,0.0194,,8.508333,,3.430026,,,3.405018,,2000000,1100000000
368,SE0013362514=,SE0013362514=,SEK,,,,,,,,,2025-11-12,7.2408,,0.0194,,7.237899,,6.531381,,,6.504358,,2000000,400000000
369,SE0013362522=,SE0013362522=,SEK,,,,,,,,,2025-11-13,4.2346,,0.0222,,4.23417,,2.914088,,,2.864081,,2000000,500000000
370,SE0013362530=,SE0013362530=,SEK,,,,,,,,,2025-11-19,1.5023,,0.0389,,1.502325,,2.917307,,,2.867302,,2000000,250000000
371,SE0013362548=,SE0013362548=,SEK,,,,,,,,,2025-11-19,3.3366,,0.0389,,3.336385,,3.278464,,,3.228453,,2000000,350000000
372,SE0013362563=,SE0013362563=,SEK,WR,Moody's Senior Secured,2015-04-10,,,,,Aaa,2025-11-21,4.3278,,4.1936,0.419766448742494,4.327688,,3.21442,,,3.199442,Bond Grade: Investment Grade,2000000,7000000000
373,SE0013362589=,SE0013362589=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2024-12-19,,,,,,2025-12-08,1.6719,,0.2111,,1.66914,,2.952538,,,2.90251,,2000000,350000000
374,SE0013362597=,SE0013362597=,SEK,WR,Moody's Corporate Family Rating,2023-09-04,,,,,,2026-01-22,2.6153,,0.2167,,2.612454,,3.233897,,,3.18381,,2000000,1250000000
375,SE0013362621=,SE0013362621=,SEK,a3,Moody's Baseline Credit Assessments Rating,2025-11-18,,,,,Aaa,2026-04-15,4.808,,0.1583,,4.805075,,2.528964,,,2.513969,Bond Grade: Investment Grade,2000000,500000000
376,SE0013362639=,SE0013362639=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2026-04-22,,,,,,,,,,,,2000000,1000000000
377,SE0013362647=,SE0013362647=,SEK,,,,,,,,,2026-04-23,4.6461,,4.4865,,,,,,,3.558553,,2000000,100000000
378,SE0013362654=,SE0013362654=,SEK,baa2,Moody's Adjusted Baseline Credit Assessments Rating,2025-03-20,,,,,,2026-04-24,3.768,,0.2222,,3.764999,,2.900138,,,2.850107,,2000000,600000000
379,SE0013362662=,SE0013362662=,SEK,,,,,,,,,2026-04-30,2.8598,,0.2389,,2.856888,,3.281859,,,3.231831,,2000000,500000000
380,SE0013362688=,SE0013362688=,SEK,,,,,,,,,2026-05-08,4.0942,,0.3361,,4.091105,,3.013183,,,2.963135,,2000000,500000000
381,SE0013379864=,SE0013379864=,SEK,Discontinued,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2023-11-30,,,,,,2020-09-22,,,,,,,,,,,,10000,50000000
382,SE0013379880=,SE0013379880=,SEK,Discontinued,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2023-11-30,,,,,,2020-10-30,,,,,,,,,,,,10000,10000000
383,SE0013381209=,SE0013381209=,SEK,Discontinued,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2023-11-30,,,,,,2021-06-18,,,,,,,,,,,,10000,10000000
384,SE0013381258=,SE0013381258=,SEK,Discontinued,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2023-11-30,,,,,,2021-05-26,,,,,,,,,,,,10000,50000000
385,SE0013408762=ST,SE0013408762=ST,SEK,A1,Moody's Derived Long-term Issuer Rating,2024-09-23,,,,,,2020-06-11,,,,,,,,,,,,10000,100000000
386,SE0013513801=ST,SE0013513801=ST,SEK,,,,,,,,,2019-12-18,1.8372,,1.8326,,,,,,,1.0,,10000,1019486200
387,SE0013514163=,SE0013514163=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,,2020-03-27,,,,,,,,,,,,1000000,10000000
388,SE0013514197=,SE0013514197=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,NR,2020-07-13,,,,,,,,,,,,10000,9350000
389,SE0013514213=,SE0013514213=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,,2020-06-18,,,,,,,,,,,,10000,6800000
390,SE0013514262=,SE0013514262=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,NR,2020-06-30,,,,,,,,,,,,10000,13150000
391,SE0013514288=,SE0013514288=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,,2020-07-30,,,,,,,,,,,,10000,13720000
392,SE0013514296=,SE0013514296=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,NR,2020-08-24,,,,,,,,,,,,10000,1800000
393,SE0013514320=,SE0013514320=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,NR,2020-08-24,,,,,,,,,,,,10000,15610000
394,SE0013514403=,SE0013514403=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,NR,2020-10-16,,,,,,,,,,,,10000,6590000
395,SE0013514528=,SE0013514528=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,,2020-10-29,,,,,,,,,,,,10000,4310000
396,SE0013514536=,SE0013514536=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,,2020-10-29,,,,,,,,,,,,10000,8100000
397,SE0013514577=,SE0013514577=,SEK,A,Dominion Bond Rating Service (DBRS) - Long-term Issuer,2025-06-26,,,,,,2020-12-03,,,,,,,,,,,,10000,5430000
398,SE0013524964=,SE0013524964=,SEK,A-,Fitch Long-term Senior Unsecured MTN Rating,2024-09-20,,,,,,2020-02-27,,,,,,,,,,,,10000,40000000
399,SE0013718954=,SE0013718954=,SEK,A-,Fitch Long-term Senior Unsecured MTN Rating,2024-09-20,,,,,,2020-04-02,,,,,,,,,,,,10000,20000000
400,SE0013801172=ST,SE0013801172=ST,EUR,,,,,,,,,2020-02-20,1.6871,,1.6704,,,,,,,1.0,,100000,28500000
401,SE0013882545=,SE0013882545=,SEK,WR,Moody's Long-term Issuer Rating,2024-03-14,,,,,,2020-09-22,1.3507,,0.1333,,1.347926,,2.592465,,,2.542331,,2000000,430000000
402,SE0013882586=,SE0013882586=,SEK,Baa1,Moody's Senior Unsecured,2010-11-30,,,,,,2020-09-23,1.372,,1.334,0.154020557936646,1.372016,,2.897668,,,2.847734,,2000000,1200000000
403,SE0013882602=,SE0013882602=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-05-23,,,,,,2020-09-25,0.3894,,0.1417,,0.3866,,2.56299,,,2.513015,,2000000,150000000
404,SE0013882669=,SE0013882669=,SEK,,,,,,,,,2020-10-22,0.4639,,0.4585,0.072495516056044,0.463889,,2.598065,,,2.547678,,2000000,250000000
405,SE0013882750=,SE0013882750=,SEK,,,,,,,,,2020-12-03,1.0696,,1.0405,0.126848630993821,1.069642,,2.847551,,,2.797356,,2000000,500000000
406,SE0013882941=,SE0013882941=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-05-23,,,,,,2021-03-30,1.8832,,1.8186,0.19574159777217,1.883221,,3.606548,,,3.5565,,2000000,400000000
407,SE0013882958=,SE0013882958=,SEK,WR,Moody's Corporate Family Rating,2023-09-04,,,,,,2021-04-13,0.9291,,0.1917,,0.926352,,2.854875,,,2.804832,,2000000,700000000
408,SE0013883014=,SE0013883014=,SEK,,,,,,,,,2021-05-12,0.0194,,0.0194,0.032404421395005,0.019444,,2.223007,,,2.172129,,2000000,500000000
409,SE0013883071=,SE0013883071=,SEK,,,,,,,,,2021-06-03,0.0806,,0.0806,,0.077778,,2.345459,,,2.295782,,2000000,2000000000
410,SE0013883089=,SE0013883089=,SEK,Ba2,Moody's Corporate Family Rating,2025-10-31,,,,,,2021-06-22,0.1333,,0.1333,,0.130556,,2.954727,,,2.905843,,2000000,1300000000
411,SE0013883121=,SE0013883121=,SEK,WR,Moody's Long-term Issuer Rating,2024-03-14,,,,,,2021-07-27,0.7278,,0.7139,0.094666474849883,0.727778,,2.717294,,,2.667256,,2000000,350000000
412,SE0013883139=,SE0013883139=,SEK,Ba2,Moody's Corporate Family Rating,2025-10-31,,,,,,2021-08-25,1.2746,,0.0556,,1.27456,,3.718397,,,3.668252,,2000000,500000000
413,SE0013883162=,SE0013883162=,SEK,,,,,,,,,2021-09-02,0.3261,,0.0778,,0.323276,,2.397546,,,2.346966,,2000000,520000000
414,SE0013883170=,SE0013883170=,SEK,A3,Moody's Junior Senior Unsecured,2021-07-13,,,,,A1,2026-04-21,0.3389,,0.3362,0.061308165085719,0.338889,,2.38945,,,2.349255,Bond Grade: Investment Grade,2000000,1100000000
415,SE0013883204=,SE0013883204=,SEK,Aaa,Moody's Long-term Mortgage Covered Bonds Rating,2022-01-18,,,,,Aaa,2021-09-22,0.25,,0.25,,0.244444,,2.297671,,,2.318338,Bond Grade: Investment Grade,2000000,500000000
416,SE0013883246=,SE0013883246=,SEK,,,,,,,,,2021-10-14,0.4417,,0.437,0.070504389848577,0.441667,,2.460812,,,2.410573,,2000000,1000000000
417,SE0013883253=,SE0013883253=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2024-12-19,,,,,,2021-10-15,0.4444,,0.4392,0.070652566682621,0.444444,,2.75836,,,2.708421,,2000000,400000000
418,SE0013883261=,SE0013883261=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2024-12-19,,,,,,2021-10-15,0.4453,,0.1972,,0.442509,,2.642379,,,2.592843,,2000000,900000000
419,SE0013883337=,SE0013883337=,SEK,,,,,,,,,2021-12-01,0.5678,,0.075,,0.565002,,2.9118,,,2.861892,,2000000,1000000000
420,SE0013883386=,SE0013883386=,SEK,Aaa,Moody's Long-term Mortgage Covered Bonds Rating,2022-01-18,,,,,Aaa,2023-08-18,0.858,,0.1194,,0.855184,,2.138008,,,2.107922,Bond Grade: Investment Grade,2000000,1600000000
421,SE0013883394=,SE0013883394=,SEK,Ba2,Moody's Corporate Family Rating,2025-10-31,,,,,,2022-02-02,0.7362,,0.0778,,0.73068,,3.479012,,,3.4249,,2000000,1200000000
422,SE0013883402=,SE0013883402=,SEK,Ba2,Moody's Corporate Family Rating,2025-10-31,,,,,,2022-02-02,0.7417,,0.722,0.094333076973283,0.741667,,3.727766,,,3.677671,,2000000,400000000
423,SE0013883428=,SE0013883428=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-09-02,,,,,,2022-02-22,0.7846,,0.0472,,0.784605,,2.416444,,,2.366589,,2000000,1000000000
424,SE0013883444=,SE0013883444=,SEK,,,,,,,,,2022-02-25,0.8056,,0.7885,0.101482609215908,0.805556,,2.736959,,,2.686632,,2000000,1000000000
425,SE0013883469=,SE0013883469=,SEK,,,,,,,,,2022-03-01,0.8222,,0.8052,0.103418169110608,0.822222,,2.617166,,,2.567098,,2000000,500000000
426,SE0013883477=,SE0013883477=,SEK,,,,,,,,,2022-02-25,0.8056,,0.7889,0.10101955660952,0.805556,,2.673475,,,2.623415,,2000000,500000000
427,SE0013883501=,SE0013883501=,SEK,a3,Moody's Baseline Credit Assessments Rating,2025-11-18,,,,,Aaa,2022-04-08,1.1184,,0.1361,,1.115626,,2.229792,,,2.199993,Bond Grade: Investment Grade,2000000,6750000000
428,SE0013883519=,SE0013883519=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-05-23,,,,,,2022-04-19,0.9436,,0.2111,,0.940777,,2.785411,,,2.735407,,2000000,600000000
429,SE0013883550=,SE0013883550=,SEK,Baa2,Moody's Derived Long-term Issuer Rating,2025-09-02,,,,,,2022-04-28,0.9688,,0.2333,,0.966062,,2.787223,,,2.737419,,2000000,500000000
430,SE0013883584=,SE0013883584=,SEK,,,,,,,,,2022-05-03,0.9944,,0.9692,0.118013587263946,0.994444,,2.66641,,,2.616271,,2000000,500000000
431,SE0013883600=,SE0013883600=,SEK,,,,,,,,,2022-05-10,1.0139,,0.9856,0.119069347206509,1.013889,,2.875986,,,2.825886,,2000000,1000000000
432,SE0013883634=,SE0013883634=,SEK,,,,,,,,,2022-05-27,0.0611,,0.0611,,0.061111,,2.064768,,,2.015755,,2000000,600000000
433,SE0013883642=,SE0013883642=,SEK,,,,,,,,,2022-06-09,1.0741,,0.0972,,1.071274,,2.743932,,,2.693735,,2000000,1000000000
434,SE0013883659=,SE0013883659=,SEK,,,,,,,,,2022-06-10,0.1,,0.1,,0.097222,,2.259766,,,2.209755,,2000000,450000000
435,SE0013883667=,SE0013883667=,SEK,,,,,,,,,2022-06-10,0.0972,,0.097,0.039507648376991,0.097222,,2.307065,,,2.257121,,2000000,250000000
436,SE0013883683=,SE0013883683=,SEK,,,,,,,,,2022-07-15,0.1944,,0.1936,0.048333431054738,0.194444,,2.208053,,,2.157697,,2000000,250000000
437,SE0013883717=,SE0013883717=,SEK,,,,,,,,,2022-08-26,1.2746,,1.2389,0.145342952092942,1.274624,,2.933619,,,2.883538,,2000000,500000000
438,SE0013883725=,SE0013883725=,SEK,a3,Moody's Baseline Credit Assessments Rating,2025-11-18,,,,,,2022-09-01,1.2929,,0.075,,1.290095,,2.628197,,,2.578133,,2000000,500000000
439,SE0013883733=,SE0013883733=,SEK,,,,,,,,,2022-09-15,12.6456,,12.1429,1.16110441051693,12.631724,,4.179971,,,4.139835,,2000000,400000000
440,SE0013883741=,SE0013883741=,SEK,,,,,,,,,2022-10-21,0.4616,,0.2139,,1.426486,,3.372274,,,3.322215,,2000000,300000000
441,SE0013883782=,SE0013883782=,SEK,,,,,,,,,2022-11-18,1.4943,,1.4508,0.165115298385693,1.49433,,3.053613,,,3.003604,,2000000,750000000
442,SE0013883808=,SE0013883808=,SEK,,,,,,,,,2022-12-15,0.1139,,0.1139,,1.088916,,3.512593,,,3.462565,,2000000,500000000
443,SE0013883816=,SE0013883816=,SEK,WR,Moody's Long-term Issuer Rating,2024-03-14,,,,,,2022-12-08,1.5391,,1.4931,0.168819719236794,1.539123,,3.131599,,,3.081471,,2000000,500000000
444,SE0013883832=,SE0013883832=,SEK,,,,,,,,,2022-12-22,1.5959,,0.1333,,1.593065,,2.421655,,,2.371509,,2000000,620000000
445,SE0013883881=,SE0013883881=,SEK,,,,,,,,,2023-02-09,1.7137,,0.2639,,1.713695,,3.021251,,,2.971134,,2000000,500000000
446,SE0013883899=,SE0013883899=,SEK,,,,,,,,,2023-02-09,1.7197,,1.6621,0.177497325080498,1.719682,,3.516938,,,3.467023,,2000000,750000000
447,SE0013883907=,SE0013883907=,SEK,,,,,,,,,2023-02-14,0.275,,0.2733,0.055492224349491,0.275,,2.297489,,,2.247712,,2000000,500000000
448,SE0013883915=,SE0013883915=,SEK,,,,,,,,,2023-02-14,1.7243,,0.0278,,1.72431,,2.472727,,,2.42279,,2000000,500000000
449,SE0013883923=,SE0013883923=,SEK,,,,,,,,,2023-02-14,1.7401,,1.6906,0.181109135410321,1.740077,,2.979376,,,2.929482,,2000000,500000000
450,SE0013883949=,SE0013883949=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-02-24,0.7888,,0.0556,,0.788846,,2.566349,,,2.516227,,2000000,1400000000
451,SE0013883964=,SE0013883964=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-02-24,0.8028,,0.7848,0.098556116743538,0.802778,,2.904901,,,2.855182,,2000000,600000000
452,SE0013884004=,SE0013884004=,SEK,,,,,,,,,2023-04-28,1.9236,,0.2333,,1.920831,,2.619264,,,2.569195,,2000000,250000000
453,SE0013884038=,SE0013884038=,SEK,,,,,,,,,2023-05-12,0.0194,,0.0194,,0.019444,,2.473936,,,2.42286,,1250000,350000000
454,SE0013884046=,SE0013884046=,SEK,,,,,,,,,2023-05-12,0.0194,,0.0194,0.032330332977983,0.019444,,2.498349,,,2.450116,,1250000,200000000
455,SE0013884079=,SE0013884079=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2023-05-19,0.9976,,0.97,0.120236239774606,0.9976,,2.902874,,,2.852629,,2000000,600000000
456,SE0013884087=,SE0013884087=,SEK,A3,Moody's Long-term Issuer Rating,2024-03-28,,,,,,2023-05-19,1.0183,,0.0389,,1.018249,,2.575054,,,2.524949,,2000000,400000000
457,SE0013884095=,SE0013884095=,SEK,,,,,,,,,2023-05-16,1.9229,,1.864,0.20365053628927,1.922782,,3.208842,,,3.158711,,2000000,500000000
458,SE0013884103=,SE0013884103=,SEK,,,,,,,,,2023-05-17,1.9523,,0.0361,,1.952273,,2.864949,,,2.814953,,2000000,650000000
459,SE0013884111=,SE0013884111=,SEK,,,,,,,,,2023-05-17,1.9053,,1.8434,0.20171497639457,1.905253,,3.409244,,,3.359217,,2000000,350000000
460,SE0013884129=,SE0013884129=,SEK,NR,Egan-Jones Senior Unsecured,2022-10-19,,,,,,2023-05-26,0.0583,,0.0583,,0.058333,,2.171145,,,2.119806,,2000000,850000000
